isrc,upc,track_title,artist,label,home_market,dsp,territory,reporting_period,streams,revenue_usd,currency,transaction_id
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Boomplay,EG,2025-Q2,13496,1.3496,USD,b055e37b-eace-43
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,NG,2025-Q2,155794,46.73844,USD,2d4f9514-2bbc-44
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,GB,2025-Q2,88559,265.6773,USD,9e209e6d-70a1-44
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,US,2025-Q2,30398,9.1194,USD,8d11c2d4-12b0-4c
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,GH,2025-Q2,27552,8.2656,USD,c91eb5d4-ec44-4a
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,KE,2025-Q2,22278,6.6834,USD,64c8cd66-3ec7-42
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,FR,2025-Q2,22833,63.9324,USD,9662153f-ee73-43
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,AE,2025-Q2,18124,5.4372,USD,f77ed2a9-786d-41
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,ZA,2025-Q2,8932,11.6116,USD,a8a44a55-227d-4f
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,EG,2025-Q2,7793,2.3379,USD,b36548b1-53b2-44
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Spotify,NG,2025-Q3,1477818,591.12744,USD,7aa10d29-0644-4a
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Spotify,GB,2025-Q3,829483,3152.03616,USD,f1b8b371-4b4e-47
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Spotify,US,2025-Q3,338198,1352.792,USD,d0cb7e2f-1a81-47
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Spotify,GH,2025-Q3,285171,57.0342,USD,c9951c8d-0494-49
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Spotify,KE,2025-Q3,206445,82.578,USD,714c4222-33db-47
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Spotify,FR,2025-Q3,228924,686.772,USD,7b0f168e-d290-43
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Spotify,AE,2025-Q3,171734,446.5084,USD,a3e80d07-ea59-49
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Spotify,ZA,2025-Q3,85312,127.968,USD,a4c1dc9d-cda3-49
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Spotify,EG,2025-Q3,94572,37.8288,USD,db0be2ea-a15e-46
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Apple Music,NG,2025-Q3,729506,510.6544799999999,USD,e96e6523-b32d-46
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Apple Music,GB,2025-Q3,454381,2953.477799999999,USD,ce0c007c-f133-4a
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Apple Music,US,2025-Q3,154402,1080.814,USD,98851b8d-afb2-43
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Apple Music,GH,2025-Q3,119332,47.7328,USD,dcdbded7-1607-4a
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Apple Music,KE,2025-Q3,113375,79.3625,USD,c1b7bd07-d459-47
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Apple Music,FR,2025-Q3,105299,547.5548,USD,8c4ab5a0-0d91-47
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Apple Music,AE,2025-Q3,83626,384.6796,USD,12a801fd-729e-4b
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Apple Music,ZA,2025-Q3,43519,121.8532,USD,9293d611-4c64-42
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Apple Music,EG,2025-Q3,37790,26.453,USD,a1bb360c-e63d-4c
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,YouTube Music,NG,2025-Q3,492990,49.299,USD,aedf6a39-50a4-4f
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,YouTube Music,GB,2025-Q3,318297,350.1267,USD,1ee04f4c-fd36-49
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,YouTube Music,US,2025-Q3,105506,126.6072,USD,1c5a6521-33a1-49
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,YouTube Music,GH,2025-Q3,92778,9.2778,USD,9bee240c-b78c-45
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,YouTube Music,KE,2025-Q3,64846,6.4846,USD,39b70269-8048-49
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,YouTube Music,FR,2025-Q3,66343,59.7087,USD,69e9cbcb-7a87-4b
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,YouTube Music,AE,2025-Q3,57709,46.1672,USD,fa9b4da1-6b3f-41
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,YouTube Music,ZA,2025-Q3,29308,11.7232,USD,a070a821-5be2-44
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,YouTube Music,EG,2025-Q3,26816,2.6816,USD,fe1110c4-f711-45
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Boomplay,NG,2025-Q3,184587,18.45876,USD,9d8757a6-0ac4-46
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Boomplay,GB,2025-Q3,98078,9.80784,USD,ee23e2f7-f845-49
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Boomplay,US,2025-Q3,40105,4.0105,USD,8451963a-7289-43
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Boomplay,GH,2025-Q3,30225,3.0225,USD,280eca96-711a-4f
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Boomplay,KE,2025-Q3,24203,2.4203,USD,06ea2780-3ef8-4b
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Boomplay,FR,2025-Q3,25012,2.5012,USD,b9cf1898-e134-4f
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Boomplay,AE,2025-Q3,19770,1.977,USD,ba97477b-2d8e-40
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Boomplay,ZA,2025-Q3,10695,2.139,USD,1fae47b8-27a0-46
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Boomplay,EG,2025-Q3,9258,0.9258,USD,826c7acb-fcc8-40
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,NG,2025-Q3,119172,35.7516,USD,0d9c0b41-8c79-4c
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,GB,2025-Q3,74298,222.894,USD,f558c10f-8849-4b
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,US,2025-Q3,29899,8.9697,USD,1d881d5c-bec6-4a
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,GH,2025-Q3,20812,6.2436,USD,8af13ad4-4599-4d
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,KE,2025-Q3,17402,5.2206,USD,1fe19f78-b36c-4f
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,FR,2025-Q3,18976,53.1328,USD,3e925b0f-1a99-49
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,AE,2025-Q3,13217,3.9651,USD,4295bf97-0da7-4d
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,ZA,2025-Q3,7166,9.3158,USD,094dbc5a-5c37-4d
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,EG,2025-Q3,7947,2.3841,USD,ea945e10-b02b-4e
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Spotify,NG,2025-Q4,1301584,520.63368,USD,8b6d1fb7-db85-4b
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Spotify,GB,2025-Q4,794110,3017.62104,USD,5c119562-dba8-43
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Spotify,US,2025-Q4,344930,1379.72,USD,ff0017bd-0015-45
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Spotify,GH,2025-Q4,256203,51.2406,USD,e1e95a73-5d1d-44
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Spotify,KE,2025-Q4,213439,85.3756,USD,12bd0213-0f3a-47
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Spotify,FR,2025-Q4,193213,579.639,USD,3e975b55-1d9d-48
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Spotify,AE,2025-Q4,147848,384.4048,USD,c7aead4f-fcae-44
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Spotify,ZA,2025-Q4,84653,126.9795,USD,73e3166b-7f05-49
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Spotify,EG,2025-Q4,82586,33.0344,USD,3506edd0-bca7-46
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Apple Music,NG,2025-Q4,700388,490.27188,USD,29c0bc1c-767e-40
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Apple Music,GB,2025-Q4,396977,2580.35505,USD,d85186b3-90c3-48
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Apple Music,US,2025-Q4,132270,925.89,USD,c133aa6f-7b2a-42
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Apple Music,GH,2025-Q4,117012,46.8048,USD,eb3f5252-8b29-41
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Apple Music,KE,2025-Q4,88015,61.6105,USD,0bc13e00-327e-48
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Apple Music,FR,2025-Q4,94691,492.3932,USD,5e0e2078-8687-47
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Apple Music,AE,2025-Q4,79795,367.057,USD,2faa4b88-885c-4d
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Apple Music,ZA,2025-Q4,33995,95.186,USD,178646ee-d15d-47
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Apple Music,EG,2025-Q4,33856,23.6992,USD,216a4c4b-d02e-4c
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,YouTube Music,NG,2025-Q4,431874,43.1874,USD,c05abc3f-c1fa-47
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,YouTube Music,GB,2025-Q4,246126,270.73893000000004,USD,aa70e018-7b8d-40
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,YouTube Music,US,2025-Q4,100295,120.354,USD,8fa74601-fe53-4a
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,YouTube Music,GH,2025-Q4,76883,7.6883,USD,1a08c982-7413-42
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,YouTube Music,KE,2025-Q4,57757,5.7757,USD,6f37b671-aae9-45
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,YouTube Music,FR,2025-Q4,63045,56.7405,USD,cd82c11f-6d9a-48
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,YouTube Music,AE,2025-Q4,46799,37.4392,USD,4cb95c54-9625-42
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,YouTube Music,ZA,2025-Q4,24502,9.8008,USD,ad70254e-7a86-48
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,YouTube Music,EG,2025-Q4,26549,2.6549,USD,404f6265-8863-4a
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Boomplay,NG,2025-Q4,165751,16.57518,USD,11304f85-7bbe-45
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Boomplay,GB,2025-Q4,107236,10.72365,USD,e87de03e-84f2-44
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Boomplay,US,2025-Q4,39633,3.9633,USD,61afb497-02ba-44
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Boomplay,GH,2025-Q4,28025,2.8025,USD,2f792471-927c-40
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Boomplay,KE,2025-Q4,27335,2.7335,USD,bfb6eb8a-0d0a-4f
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Boomplay,FR,2025-Q4,26640,2.664,USD,5adfd0e6-9e23-4f
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Boomplay,AE,2025-Q4,19755,1.9755,USD,4f67412e-a4c2-40
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Boomplay,ZA,2025-Q4,10872,2.1744,USD,0944861f-c048-46
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Boomplay,EG,2025-Q4,10478,1.0478,USD,30dfbc33-0db1-41
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,NG,2025-Q4,101629,30.48894,USD,5eb86b47-3822-44
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,GB,2025-Q4,62218,186.6564,USD,1175cc3c-4b78-42
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,US,2025-Q4,27888,8.3664,USD,7698ded1-9e99-4b
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,GH,2025-Q4,20997,6.2991,USD,82c895ca-9899-49
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,KE,2025-Q4,16337,4.9011,USD,0aa06f95-54bf-49
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,FR,2025-Q4,17273,48.3644,USD,b13d24a6-b724-42
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,AE,2025-Q4,13165,3.9495,USD,16bb67a5-5d78-48
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,ZA,2025-Q4,6020,7.826,USD,ff77032f-754d-47
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,EG,2025-Q4,5993,1.7979,USD,321d8e88-9e2d-42
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Spotify,NG,2026-Q1,1189105,475.64208,USD,a1f48851-8cfd-49
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Spotify,GB,2026-Q1,726312,2759.98674,USD,d0e51325-7376-4b
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Spotify,US,2026-Q1,278663,1114.652,USD,3a88dc95-e62f-43
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Spotify,GH,2026-Q1,182331,36.4662,USD,6e457892-7ff0-4c
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Spotify,KE,2026-Q1,153215,61.286,USD,4254724a-c4bc-43
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Spotify,FR,2026-Q1,148482,445.446,USD,9102450a-1cdf-48
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Spotify,AE,2026-Q1,136265,354.289,USD,ed310179-7e53-4b
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Spotify,ZA,2026-Q1,69475,104.2125,USD,28ec8602-de71-42
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Spotify,EG,2026-Q1,63310,25.324,USD,c9e80ce1-8b48-41
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Apple Music,NG,2026-Q1,423631,296.54226,USD,7e21774c-077d-44
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Apple Music,GB,2026-Q1,298223,1938.4501500000003,USD,f13e54ee-7c93-49
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Apple Music,US,2026-Q1,112243,785.701,USD,2f3ba1c5-60f6-4c
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Apple Music,GH,2026-Q1,85933,34.3732,USD,2e745818-084b-4f
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Apple Music,KE,2026-Q1,69447,48.6129,USD,62af9cd0-5e47-47
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Apple Music,FR,2026-Q1,70371,365.9292,USD,774ebe96-84f6-47
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Apple Music,AE,2026-Q1,47335,217.741,USD,db97609a-e047-49
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Apple Music,ZA,2026-Q1,27391,76.6948,USD,07542214-6636-41
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Apple Music,EG,2026-Q1,25275,17.6925,USD,d9d69b17-9eeb-4d
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,YouTube Music,NG,2026-Q1,368053,36.80538,USD,46fe5f18-881f-49
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,YouTube Music,GB,2026-Q1,224691,247.16076,USD,f9a0abf1-5273-43
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,YouTube Music,US,2026-Q1,84746,101.6952,USD,eee90b30-8b3e-4c
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,YouTube Music,GH,2026-Q1,57049,5.7049,USD,4149f162-8fbe-42
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,YouTube Music,KE,2026-Q1,52733,5.2733,USD,e8cb49d8-576d-4a
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,YouTube Music,FR,2026-Q1,45958,41.3622,USD,12eb9d9c-1e67-4b
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,YouTube Music,AE,2026-Q1,42863,34.2904,USD,54c20a32-d7c4-43
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,YouTube Music,ZA,2026-Q1,21377,8.5508,USD,3abaf6aa-eab7-42
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,YouTube Music,EG,2026-Q1,18839,1.8839,USD,34e90492-72b4-4f
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Boomplay,NG,2026-Q1,126911,12.69114,USD,f2bef1fb-ea7b-4a
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Boomplay,GB,2026-Q1,74188,7.418880000000001,USD,7e38d636-2383-4f
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Boomplay,US,2026-Q1,31145,3.1145,USD,62dc9dfe-7a62-4f
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Boomplay,GH,2026-Q1,20854,2.0854,USD,2e129559-9472-45
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Boomplay,KE,2026-Q1,16629,1.6629,USD,1a5a35a7-62f8-47
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Boomplay,FR,2026-Q1,17252,1.7252,USD,e4f573ad-1e8b-41
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Boomplay,AE,2026-Q1,14199,1.4199,USD,80efd46d-8e78-4a
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Boomplay,ZA,2026-Q1,7887,1.5774,USD,2ac13ef2-a7ca-43
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Boomplay,EG,2026-Q1,8038,0.8038,USD,fb328c6a-76ab-46
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,NG,2026-Q1,80520,24.156,USD,27ad11cf-44bc-49
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,GB,2026-Q1,46302,138.9087,USD,00f0b775-7416-4d
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,US,2026-Q1,19733,5.9199,USD,8d252ba2-7a78-42
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,GH,2026-Q1,13598,4.0794,USD,07184661-db8a-4a
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,KE,2026-Q1,12238,3.6714,USD,485dffde-fa70-49
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,FR,2026-Q1,10385,29.078,USD,c590b682-8166-4a
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,AE,2026-Q1,9847,2.9541,USD,2700407f-d377-4b
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,ZA,2026-Q1,4210,5.473,USD,29b3b6a7-8906-42
NG001,UN001,Calm Down Remix,Rema & Selena Gomez,Mavin/Interscope,NG,Deezer,EG,2026-Q1,4916,1.4748,USD,87219b84-1c66-41
NG002,UN002,Rush,Ayra Starr,Mavin,NG,Spotify,NG,2024-Q3,3159584,1263.8336,USD,a3ccbaed-3ae4-47
NG002,UN002,Rush,Ayra Starr,Mavin,NG,Spotify,GB,2024-Q3,577210,2193.398,USD,41e0699d-5718-46
NG002,UN002,Rush,Ayra Starr,Mavin,NG,Spotify,US,2024-Q3,425128,1700.512,USD,60498601-8c7a-49
NG002,UN002,Rush,Ayra Starr,Mavin,NG,Spotify,GH,2024-Q3,338222,67.6444,USD,6b3b1554-d98f-40
NG002,UN002,Rush,Ayra Starr,Mavin,NG,Spotify,KE,2024-Q3,276620,110.648,USD,16a141cc-4013-4a
NG002,UN002,Rush,Ayra Starr,Mavin,NG,Spotify,FR,2024-Q3,269652,808.956,USD,a2a08aa8-1f28-46
NG002,UN002,Rush,Ayra Starr,Mavin,NG,Spotify,AE,2024-Q3,224173,582.8498,USD,b161c581-75f8-47
NG002,UN002,Rush,Ayra Starr,Mavin,NG,Spotify,ZA,2024-Q3,104980,157.47,USD,7904042d-abaa-44
NG002,UN002,Rush,Ayra Starr,Mavin,NG,Spotify,EG,2024-Q3,115005,46.002,USD,9d50849a-80c7-48
NG002,UN002,Rush,Ayra Starr,Mavin,NG,Apple Music,NG,2024-Q3,1442987,1010.0909,USD,4ee383c4-f646-41
NG002,UN002,Rush,Ayra Starr,Mavin,NG,Apple Music,GB,2024-Q3,231039,1501.7535,USD,a96a7e44-bafd-42
NG002,UN002,Rush,Ayra Starr,Mavin,NG,Apple Music,US,2024-Q3,191470,1340.29,USD,c6f2545f-0fc9-40
NG002,UN002,Rush,Ayra Starr,Mavin,NG,Apple Music,GH,2024-Q3,144222,57.6888,USD,e770d5bf-009e-4b
NG002,UN002,Rush,Ayra Starr,Mavin,NG,Apple Music,KE,2024-Q3,118550,82.985,USD,7ef67970-479a-4d
NG002,UN002,Rush,Ayra Starr,Mavin,NG,Apple Music,FR,2024-Q3,111524,579.9248,USD,084c4b14-2637-49
NG002,UN002,Rush,Ayra Starr,Mavin,NG,Apple Music,AE,2024-Q3,83822,385.5812,USD,202d7417-04c3-4b
NG002,UN002,Rush,Ayra Starr,Mavin,NG,Apple Music,ZA,2024-Q3,47361,132.6108,USD,5f7ed9d1-fc40-47
NG002,UN002,Rush,Ayra Starr,Mavin,NG,Apple Music,EG,2024-Q3,44297,31.0079,USD,593edd22-857e-4b
NG002,UN002,Rush,Ayra Starr,Mavin,NG,YouTube Music,NG,2024-Q3,1090597,109.0597,USD,9a0ba524-ef0b-46
NG002,UN002,Rush,Ayra Starr,Mavin,NG,YouTube Music,GB,2024-Q3,183524,201.8764,USD,e933eb87-0476-44
NG002,UN002,Rush,Ayra Starr,Mavin,NG,YouTube Music,US,2024-Q3,135021,162.0252,USD,c763aeaa-e1e5-4a
NG002,UN002,Rush,Ayra Starr,Mavin,NG,YouTube Music,GH,2024-Q3,101455,10.1455,USD,c2c952fd-c21f-4d
NG002,UN002,Rush,Ayra Starr,Mavin,NG,YouTube Music,KE,2024-Q3,86288,8.6288,USD,ed84e6ac-2698-40
NG002,UN002,Rush,Ayra Starr,Mavin,NG,YouTube Music,FR,2024-Q3,86183,77.5647,USD,bd6dccd1-347c-4d
NG002,UN002,Rush,Ayra Starr,Mavin,NG,YouTube Music,AE,2024-Q3,67445,53.956,USD,3a5a1c26-7376-43
NG002,UN002,Rush,Ayra Starr,Mavin,NG,YouTube Music,ZA,2024-Q3,32538,13.0152,USD,c7e10948-c468-4f
NG002,UN002,Rush,Ayra Starr,Mavin,NG,YouTube Music,EG,2024-Q3,34600,3.46,USD,54f4e1a3-da90-48
NG002,UN002,Rush,Ayra Starr,Mavin,NG,Boomplay,NG,2024-Q3,436821,43.6821,USD,37f1d367-b989-48
NG002,UN002,Rush,Ayra Starr,Mavin,NG,Boomplay,GB,2024-Q3,78594,7.8594,USD,3fe1cba8-4aec-47
NG002,UN002,Rush,Ayra Starr,Mavin,NG,Boomplay,US,2024-Q3,59531,5.9531,USD,b5cb04c0-718b-48
NG002,UN002,Rush,Ayra Starr,Mavin,NG,Boomplay,GH,2024-Q3,41903,4.1903,USD,909f090b-409a-41
